"Date","Brazil_YoY","Canada_QoQ","Chile_YoY","China_YoY","Colombia_YoY","Czech Republic_YoY","Denmark_QoQ","Euro Area_QoQ","France_QoQ","Germany_QoQ","Hungary_YoY","India_YoY","Indonesia_YoY","Israel_YoY","Italy_QoQ","Japan_QoQ","Malaysia_YoY","Mexico_YoY","Netherlands_QoQ","Peru_YoY","Philippines_YoY","Poland_YoY","Romania_YoY","Russia_YoY","South Africa_YoY","South Korea_YoY","Spain_QoQ","Sweden_QoQ","Switzerland_QoQ","Thailand_YoY","Turkey_YoY","United Kingdom_QoQ","United States_QoQ"
2023-01-12,0.75712284,0.54107575,-4.58426147,5.548899,1.53889648,1.29374156,2.86553569,0.06188061,0.37748097,0.75736531,3.93126209,5.81217869,3.78780832,3.56644305,0.761858,-0.01551866,0.31444768,3.11621833,0.36846133,-1.50331461,3.60313538,4.53820861,3.360655,-1.3992137,1.68468954,2.81764824,0.01732668,0.25393551,0.13131532,-0.33828759,3.93532778,0.35756966,0.5262135
2023-01-13,0.69943319,0.54107575,-4.58426147,5.33927372,1.53889648,1.22589573,2.86553569,0.08076022,0.4046373,0.7625085,3.85241714,5.81217869,3.87810279,3.62719222,0.81658298,-0.01551866,0.31444768,3.11684057,0.36846133,-1.51391818,3.60313538,4.53820861,3.31975362,-1.3992137,1.68468954,2.76994433,0.01732668,0.26109849,0.16724041,-0.33828759,3.93532778,0.45471646,0.75176723
2023-01-14,0.69943319,0.54107575,-4.58426147,5.33927372,1.53889648,1.22589573,2.86553569,0.08076022,0.4046373,0.7625085,3.85241714,5.81217869,3.87810279,3.62719222,0.81658298,-0.01551866,0.31444768,3.11684057,0.36846133,-1.51391818,3.60313538,4.53820861,3.31975362,-1.3992137,1.68468954,2.76994433,0.01732668,0.26109849,0.16724041,-0.33828759,3.93532778,0.45471646,0.75176723
2023-01-15,0.69943319,0.54107575,-4.58426147,5.33927372,1.53889648,1.22589573,2.86553569,0.08076022,0.4046373,0.7625085,3.85241714,5.81217869,3.87810279,3.62719222,0.81658298,-0.01551866,0.31444768,3.11684057,0.36846133,-1.14747267,3.60313538,4.53820861,3.31975362,-1.3992137,1.68468954,2.76994433,0.01732668,0.26109849,0.16724041,-0.33828759,3.93532778,0.45471646,0.75176723
2023-01-16,0.69943319,0.5745899,-4.58426147,5.33927372,1.53889648,1.22589573,2.86553569,0.08076022,0.4046373,0.7625085,3.85241714,5.79104475,3.87810279,3.69773207,0.81658298,-0.01551866,0.31444768,3.11684057,0.36846133,-1.12008472,3.60313538,4.53820861,3.31975362,-1.3992137,1.68468954,2.76994433,0.01732668,0.26109849,0.16724041,-0.33828759,3.93532778,0.45471646,0.75176723
2023-01-17,0.69943319,0.55652686,-4.58426147,4.69279605,2.10728668,1.22589573,2.86553569,0.2390095,0.4046373,0.79868075,3.85241714,5.79104475,3.87810279,3.3618368,0.81658298,-0.02181927,0.31444768,3.11684057,0.36846133,-1.12008472,3.60313538,4.53820861,3.31975362,-1.3992137,1.61936332,2.76994433,0.01732668,0.28304706,0.16724041,-0.31783677,3.93532778,0.37784292,0.2427759
2023-01-18,0.9007062,0.24542722,-4.67665619,4.7208522,2.13980831,1.26596761,2.80497503,0.24020456,0.40991144,0.79713788,3.59564925,5.79104475,4.02964157,2.8080366,0.82177103,-0.00544208,0.32826608,1.84534713,0.35369871,-1.12008472,3.59008719,4.46986614,3.26935111,-1.3992137,1.62894846,2.733634,0.18054144,0.3362132,0.14884973,-0.22900091,3.93532778,0.39535153,0.12323149
2023-01-19,0.9007062,0.24473047,-4.57112905,4.7208522,1.94956605,1.26596761,2.80497503,0.24020456,0.40991144,0.79713788,3.59564925,5.79104475,4.02964157,3.57203384,0.82177103,-0.19820551,0.32826608,1.84534713,0.28364735,-1.12008472,3.59008719,4.46986614,3.26935111,-1.3992137,1.62894846,2.733634,0.18054144,0.3362132,0.14884973,-0.21533989,3.93532778,0.40271294,0.13282537
2023-01-20,0.9007062,0.24300037,-4.57112905,4.7208522,1.94956605,1.26596761,2.80497503,0.24280563,0.40991144,0.79713788,3.59564925,5.79104475,4.02964157,3.57203384,0.82762848,-0.19820551,0.39930068,1.85300764,0.27351736,-1.12008472,3.59008719,4.46986614,3.26935111,-1.3992137,1.62894846,2.733634,0.18054144,0.3362132,0.14884973,-0.21533989,3.93532778,-0.4432837,0.13282537
2023-01-21,0.9007062,0.24300037,-4.57112905,4.7208522,1.94956605,1.26596761,2.80497503,0.24280563,0.40991144,0.79713788,3.59564925,5.79104475,4.02964157,3.57203384,0.82762848,-0.19820551,0.39930068,1.85300764,0.27351736,-1.12008472,3.59008719,4.46986614,3.26935111,-1.3992137,1.62894846,2.733634,0.18054144,0.3362132,0.14884973,-0.21533989,3.93532778,-0.4432837,0.13282537
2023-01-22,0.9007062,0.24300037,-4.57112905,4.7208522,1.94956605,1.26596761,2.80497503,0.24280563,0.40991144,0.79713788,3.59564925,5.79104475,4.02964157,3.57203384,0.82762848,-0.19820551,0.39930068,1.85300764,0.27351736,-1.12008472,3.59008719,4.46986614,3.26935111,-1.3992137,1.62894846,2.733634,0.18054144,0.3362132,0.14884973,-0.21533989,3.93532778,-0.4432837,0.13282537
2023-01-23,0.9007062,0.24583907,-4.57112905,4.7208522,1.94956605,1.26596761,3.38090955,0.51896421,0.89891503,0.98787921,3.59564925,5.82916626,4.02964157,3.07447107,1.10386909,-0.19820551,0.73427906,1.85284096,0.27351736,-1.12008472,3.59008719,3.69443055,3.26935111,-1.3992137,1.62894846,2.733634,0.18054144,0.54416012,0.14884973,-0.21533989,3.93532778,-0.14779776,0.3487226
2023-01-24,0.9007062,0.09861066,-4.57112905,4.7208522,1.48303364,1.08905089,3.32254051,0.80835009,0.47660612,1.00949243,3.59564925,7.17414602,4.02964157,2.92413228,1.48691966,-0.25211765,1.00478004,1.85284096,0.18163105,-1.12008472,3.63803247,3.69443055,3.46583317,-1.3992137,1.62894846,2.84175622,0.18054144,0.54416012,0.17900077,-0.12364048,3.93532778,0.1190727,0.43655399
2023-01-25,0.65055466,0.09861066,-4.57112905,4.7208522,1.55812879,1.08905089,3.44628332,0.93272998,0.46472201,1.10909469,3.61540458,7.17414602,4.02862963,2.92413228,1.48691966,-0.25211765,1.00478004,1.85284096,0.18163105,-1.12008472,3.63803247,4.21069049,3.46583317,-1.3992137,1.62894846,2.14523401,0.18054144,0.54416012,0.17900077,-0.12364048,3.93532778,0.1190727,0.43655399
2023-01-26,0.51306303,0.09861066,-4.57112905,4.7208522,1.54534684,1.08905089,3.43553646,0.87114104,0.46472201,1.10909469,3.61540458,7.17414602,4.02862963,2.87544613,1.40172705,-0.25211765,1.01320741,1.85284096,0.18163105,-1.12008472,4.10598488,4.21069049,3.46583317,-1.3992137,1.62894846,1.63475069,0.18054144,0.31296554,0.17900077,-0.12364048,3.93532778,-0.072378,0.51356427
2023-01-27,0.51306303,0.09861066,-4.55561611,4.7208522,1.54534684,1.08905089,3.43553646,0.90933557,0.49900717,1.12290603,3.61540458,7.17414602,4.02862963,2.87544613,1.39539011,-0.25211765,1.1571694,1.88985002,0.18163105,-1.12008472,4.10598488,4.21069049,3.46583317,-1.3992137,1.62894846,1.63475069,0.05930424,0.29616269,0.17900077,-0.12364048,3.93532778,-0.072378,0.50482966
2023-01-28,0.51306303,0.09861066,-4.55561611,4.7208522,1.54534684,1.08905089,3.43553646,0.90933557,0.49900717,1.12290603,3.61540458,7.17414602,4.02862963,2.87544613,1.39539011,-0.25211765,1.1571694,1.88985002,0.18163105,-1.12008472,4.10598488,4.21069049,3.46583317,-1.3992137,1.62894846,1.63475069,0.05930424,0.29616269,0.17900077,-0.12364048,3.93532778,-0.072378,0.50482966
2023-01-29,0.51306303,0.09861066,-4.55561611,4.7208522,1.54534684,1.08905089,3.43553646,0.90933557,0.49900717,1.12290603,3.61540458,7.17414602,4.02862963,2.87544613,1.39539011,-0.25211765,1.1571694,1.88985002,0.18163105,-1.12008472,4.10598488,4.21069049,3.46583317,-1.3992137,1.62894846,1.63475069,0.05930424,0.29616269,0.17900077,-0.12364048,3.93532778,-0.072378,0.50482966
2023-01-30,0.51306303,0.09861066,-4.34836604,3.75975195,1.54534684,1.1364525,3.6038913,0.88465029,0.44953622,1.06882395,3.2474534,7.17414602,4.02862963,2.87544613,1.44802623,-0.02167056,1.1571694,1.88985002,0.2522394,-1.12008472,4.15188054,3.95301863,3.23665318,-1.3992137,1.62894846,1.57234067,0.24926965,0.34823517,0.20519577,-0.01643118,3.93532778,0.07057565,0.53500242
2023-01-31,0.78110441,0.00618123,-3.80488432,6.60512052,1.89222046,1.1364525,3.30712867,0.76867148,0.38548141,0.92792292,3.2474534,7.09424968,4.02862963,2.701682,1.37303719,-0.04389594,0.60083879,2.23766996,0.26657315,-1.12008472,3.1754203,3.95301863,3.23665318,-0.96640745,1.76765962,1.61030406,0.25820696,0.34823517,0.19739398,-0.55204186,3.6319239,0.07057565,0.49742287
2023-02-01,1.31421593,-0.23003959,-3.29287492,5.6197735,1.65421918,1.1364525,1.22616034,0.73816445,0.4273245,0.92792292,2.38270074,7.08235663,4.0480525,2.56747747,1.5011538,-0.04389594,2.07355136,1.96946803,0.26657315,-0.03515772,4.24103251,3.95301863,3.02926862,-1.07742473,2.05613751,1.36331481,1.08156758,0.31447359,0.07518247,-0.3119126,2.74440434,0.07057565,0.39069467
2023-02-02,1.24509378,-0.24102973,-3.23631181,5.6197735,1.65421918,1.1028467,1.22616034,0.65668237,0.42929079,0.68532221,2.38270074,7.08235663,4.0480525,2.57200781,1.4658586,-0.04389594,2.07355136,1.96946803,0.26657315,-0.03515772,4.24103251,3.95301863,3.11639979,-1.07742473,1.04222825,1.36331481,1.78299438,0.31447359,0.07518247,-0.3119126,2.74440434,0.07057565,0.41497388
2023-02-03,1.22571808,-0.24102973,-2.0279024,5.49794572,2.51415673,1.1028467,1.22616034,0.82416783,0.41346098,0.75024641,2.38270074,7.61781724,4.35016596,2.57200781,1.4773038,-0.04389594,2.59466184,3.03263294,0.26657315,-5.10735752,4.54036729,3.95301863,3.11639979,-0.95762725,1.04222825,1.3487942,1.77638874,0.31447359,0.07518247,0.1201415,2.74440434,0.07057565,0.63741627
2023-02-04,1.22571808,-0.24102973,-2.0279024,5.49794572,2.51415673,1.1028467,1.22616034,0.82416783,0.41346098,0.75024641,2.38270074,7.61781724,4.35016596,2.57200781,1.4773038,-0.04389594,2.59466184,3.03263294,0.26657315,-5.10735752,4.54036729,3.95301863,3.11639979,-0.95762725,1.04222825,1.3487942,1.77638874,0.31447359,0.07518247,0.1201415,2.74440434,0.07057565,0.63741627
2023-02-05,1.22571808,-0.24102973,-2.0279024,5.49794572,2.51415673,1.1028467,1.22616034,0.82416783,0.41346098,0.75024641,2.38270074,7.61781724,4.35016596,2.57200781,1.4773038,-0.04389594,2.59466184,3.03263294,0.26657315,-5.10735752,4.54036729,3.95301863,3.11639979,-0.95762725,1.04222825,1.3487942,1.77638874,0.31447359,0.07518247,0.1201415,2.74440434,0.07057565,0.63741627
2023-02-06,1.22571808,-0.11005369,-2.0279024,5.49794572,2.51415673,0.99263018,1.20845045,0.75840255,0.41585226,0.72751346,2.2567302,8.27352322,4.64175446,2.45224656,1.21396639,-0.04389594,3.05324572,3.03263294,0.26657315,-5.10735752,4.81658959,3.95301863,2.89914547,-0.95762725,1.04222825,1.73410085,1.7859932,0.31447359,0.07518247,1.61752721,2.74440434,0.14781383,0.62044094
2023-02-07,0.77527086,-0.14577821,-1.83246154,5.49794572,2.51415673,1.04062827,1.20845045,0.76141413,0.41578918,0.61597171,1.80684324,8.27352322,4.6503783,2.41284715,1.21396639,-0.04389594,3.2458733,3.06825996,0.26657315,-5.10735752,4.81658959,3.95301863,2.89914547,-0.95762725,1.04222825,1.73410085,1.820985,0.31447359,0.06306522,1.61752721,2.74440434,0.14781383,0.61969338
2023-02-08,0.77527086,-0.14577821,-1.83246154,5.49794572,2.51415673,1.01008846,1.58368771,0.66114674,0.36579279,0.61597171,1.80684324,7.65460489,4.6503783,2.41284715,1.17552063,0.04747217,3.2458733,3.06825996,0.26657315,-5.10735752,4.81658959,3.95301863,2.89914547,-1.24418449,1.04222825,1.73410085,1.820985,0.44066429,0.06306522,1.61752721,2.74440434,0.14781383,0.62020544
2023-02-09,0.74174521,-0.14577821,-1.83246154,5.49794572,2.51415673,1.01008846,1.59256436,0.66114674,0.36579279,0.61597171,1.80684324,7.65460489,4.66218353,2.31148194,1.17552063,0.04747217,3.31758034,3.06825996,0.26657315,-5.10735752,4.86521324,3.95301863,2.64146822,-1.24418449,1.23710343,1.73410085,1.90368487,0.44066429,0.06306522,1.61752721,2.74440434,0.14969468,0.54890044
2023-02-10,0.92302281,0.88495138,-1.83246154,4.59110448,2.55145235,1.01008846,1.59256436,0.69617388,0.36579279,0.61597171,1.80684324,7.07550854,4.66218353,2.33569482,1.25905329,0.04747217,3.68703135,2.83052458,0.45457636,-4.59681358,4.86521324,3.95301863,2.64146822,-1.24418449,1.29177393,1.70709267,1.90368487,0.44066429,0.06306522,1.50642974,2.69646998,-0.29308433,0.59820768
2023-02-11,0.92302281,0.88495138,-1.83246154,4.59110448,2.55145235,1.01008846,1.59256436,0.69617388,0.36579279,0.61597171,1.80684324,7.07550854,4.66218353,2.33569482,1.25905329,0.04747217,3.68703135,2.83052458,0.45457636,-4.59681358,4.86521324,3.95301863,2.64146822,-1.24418449,1.29177393,1.70709267,1.90368487,0.44066429,0.06306522,1.50642974,2.69646998,-0.29308433,0.59820768
2023-02-12,0.92302281,0.88495138,-1.83246154,4.59110448,2.55145235,1.01008846,1.59256436,0.69617388,0.36579279,0.61597171,1.80684324,7.07550854,4.66218353,2.33569482,1.25905329,0.04747217,3.68703135,2.83052458,0.45457636,-4.59681358,4.86521324,3.95301863,2.64146822,-1.24418449,1.29177393,1.70709267,1.90368487,0.44066429,0.06306522,1.50642974,2.69646998,-0.29308433,0.59820768
2023-02-13,0.92302281,0.88495138,-1.83246154,4.59110448,2.61599262,1.01008846,1.59256436,0.69617388,0.36579279,0.61597171,1.45535083,7.07550854,4.66218353,2.33569482,1.25905329,0.20203169,3.68703135,2.83052458,0.45457636,-4.59681358,5.00822535,3.95301863,2.64146822,-1.24418449,1.29177393,1.70709267,1.90368487,0.44066429,0.06306522,1.50642974,2.77283098,-0.29308433,0.59820768
2023-02-14,0.92302281,0.88495138,-1.83246154,4.59110448,2.33877688,1.01008846,1.59256436,0.69769877,0.36579279,0.61597171,0.54801674,7.07550854,4.6731574,2.33569482,1.25211141,0.14381377,3.68703135,2.83098189,0.58558398,-4.59681358,5.00822535,3.95301863,3.0683412,-1.24418449,1.29177393,1.73017645,1.90368487,0.44664777,0.06306522,1.50642974,2.77283098,-0.25784642,0.59820768
2023-02-15,0.92926478,0.51851472,-1.909604,4.59110448,1.11178122,0.91227574,1.69299359,0.6735855,0.3622201,0.60645297,0.54801674,7.07615629,4.59797456,2.40056121,1.17916174,0.17375153,3.82644131,2.5223616,0.58558398,-1.98111397,4.99495804,3.95301863,3.09638182,-1.24418449,1.32837327,1.68352791,1.90368487,0.38132697,0.0577048,1.29200743,2.29259737,-0.32954772,0.43139249
2023-02-16,0.91921329,0.51851472,-1.909604,4.59110448,1.11178122,0.91227574,1.69299359,0.66832645,0.3622201,0.60645297,0.54801674,7.07615629,4.59797456,1.82473591,1.16967187,-0.47143257,3.82644131,2.5223616,0.59566746,-1.98111397,4.99495804,3.95301863,3.09638182,-1.24418449,1.32837327,1.68352791,1.90368487,0.38132697,0.0577048,1.29796793,2.29259737,-0.32954772,0.04237252
2023-02-17,0.91921329,0.51851472,-1.909604,4.59110448,1.11178122,0.91227574,1.69299359,0.66832645,0.3622201,0.60645297,0.54801674,7.07615629,4.59797456,1.82473591,1.16967187,-0.47143257,3.82644131,2.5223616,0.59566746,-1.98111397,4.99495804,3.95301863,3.09638182,-1.24418449,1.32837327,1.68352791,1.90368487,0.38132697,0.06709188,1.94651965,2.29259737,-0.29287056,0.04237252
2023-02-18,0.91921329,0.51851472,-1.909604,4.59110448,1.11178122,0.91227574,1.69299359,0.66832645,0.3622201,0.60645297,0.54801674,7.07615629,4.59797456,1.82473591,1.16967187,-0.47143257,3.82644131,2.5223616,0.59566746,-1.98111397,4.99495804,3.95301863,3.09638182,-1.24418449,1.32837327,1.68352791,1.90368487,0.38132697,0.06709188,1.94651965,2.29259737,-0.29287056,0.04237252
2023-02-19,0.91921329,0.51429336,-1.909604,4.59110448,1.11178122,0.91227574,1.69299359,0.66832645,0.3622201,0.60645297,0.54801674,7.07615629,4.59797456,1.82473591,1.16967187,-0.47143257,4.04724568,2.5223616,0.59566746,-1.98111397,4.99495804,3.95301863,3.09638182,-1.24418449,1.32837327,1.68352791,1.90368487,0.38132697,0.06709188,1.94651965,2.29259737,-0.29287056,0.04237252
2023-02-20,0.91921329,0.51429336,-1.909604,4.59110448,1.2064506,0.91096369,1.9041365,0.96345106,0.55709797,0.77624853,0.54801674,7.07615629,4.59797456,1.88491011,1.64234705,-0.47143257,3.59381252,2.5223616,0.63057193,-1.98111397,4.99495804,2.84396246,3.03849505,-1.24418449,1.32837327,1.68352791,1.90368487,0.54439738,0.06709188,1.94651965,2.68610141,-0.02025079,0.2539449
2023-02-21,0.91921329,0.71899497,-1.909604,4.59110448,1.46014308,0.82642658,1.89069451,0.8143424,0.47349326,0.44304327,0.78763775,6.03708708,4.67803185,2.81578643,1.34368452,-0.7220298,4.0888065,2.53636582,0.59401502,-1.98111397,5.272189,2.84195634,3.16500036,-1.24418449,1.32837327,1.56116411,1.89072074,0.49548793,0.06803899,1.57752772,2.04492574,0.36610684,0.3830861
2023-02-22,0.91921329,0.69035068,-1.909604,4.59110448,1.84415806,0.82642658,1.88651084,0.87385124,0.50106684,0.37896302,0.78763775,6.03708708,4.67803185,2.82799938,1.36634992,-0.7220298,4.0888065,2.53614975,0.59401502,0.69692707,5.272189,2.84195634,3.16500036,-1.35804691,1.32837327,1.56116411,1.89072074,0.49548793,0.06803899,1.57752772,2.23023708,0.36610684,0.3830861
2023-02-23,0.91921329,0.69035068,-1.909604,4.59110448,1.84415806,0.82642658,1.88651084,0.77042571,0.50106684,0.26251296,0.80961896,6.03708708,4.67803185,2.82799938,1.36634992,-0.7220298,4.0888065,2.53614975,0.59401502,0.69692707,5.272189,1.80040475,3.16500036,-1.35804691,1.32837327,1.56116411,1.89072074,0.49548793,0.06803899,1.57752772,2.23023708,0.40180374,0.38485629
2023-02-24,0.76756026,0.69035068,-1.909604,4.59110448,1.84415806,0.63916446,1.88441757,0.76493978,0.48290658,0.26251296,0.80961896,6.03708708,4.67822266,2.82799938,1.36634992,-0.7220298,4.2976509,2.56211838,0.59401502,1.44575503,5.272189,1.80040475,3.16500036,-1.35804691,1.32837327,1.56116411,1.89072074,0.54646439,0.06803899,1.57752772,2.23023708,0.4860209,0.43003293
2023-02-25,0.76756026,0.69035068,-1.909604,4.59110448,1.84415806,0.63916446,1.88441757,0.76493978,0.48290658,0.26251296,0.80961896,6.03708708,4.67822266,2.82799938,1.36634992,-0.7220298,4.2976509,2.56211838,0.59401502,1.44575503,5.272189,1.80040475,3.16500036,-1.35804691,1.32837327,1.56116411,1.89072074,0.54646439,0.06803899,1.57752772,2.23023708,0.4860209,0.43003293
2023-02-26,0.76756026,0.69035068,-1.909604,4.59110448,1.84415806,0.63916446,1.88441757,0.76493978,0.48290658,0.26251296,0.80961896,6.03708708,4.67822266,2.82799938,1.36634992,-0.7220298,4.2976509,2.56211838,0.59401502,1.44575503,5.272189,1.80040475,3.16500036,-1.35804691,1.32837327,1.56116411,1.89072074,0.54646439,0.06803899,1.57752772,2.23023708,0.4860209,0.43003293
2023-02-27,0.78607292,0.69035068,-1.76757138,4.59110448,1.86867087,0.6058542,1.59246722,0.68762157,0.51027767,0.24483852,1.05265743,6.03708708,4.67822266,2.82799938,1.25379873,-1.15613348,4.2976509,2.627388,0.67775807,1.44575503,5.35981644,1.5234868,3.18698491,-1.68778423,1.32837327,1.56116411,1.78458951,0.5283912,0.06803899,1.59248918,2.46104175,0.43781197,0.38827554
2023-02-28,0.84291384,0.66377609,-2.39781624,4.59110448,1.49978971,0.6058542,1.59246722,0.59624353,0.49671435,0.20097677,1.05265743,5.26188652,4.67822266,2.82799938,1.29395028,-1.15020992,4.5279479,2.627388,0.67363274,1.44575503,5.42010508,-0.11117208,3.18698491,-1.68778423,1.36647956,1.56116411,1.80799607,0.38586755,0.07649287,2.00659022,2.69129465,0.40635307,0.2971342
2023-03-01,0.56938811,0.54557681,-2.09329549,6.47092974,0.26502565,0.6058542,1.55620548,0.64852465,0.49306486,0.17360353,1.27877973,5.52183472,4.6645123,2.47752569,1.4766358,-1.15020992,4.43666961,3.0762519,0.67363274,0.20864404,5.04897211,-0.11117208,3.20598047,-1.17572957,1.31354916,1.66777367,1.8193323,0.34846057,0.0662239,2.09144236,2.65024737,0.40635307,0.27984718
2023-03-02,0.57372397,0.54557681,-2.09329549,6.47092974,0.26502565,0.6058542,1.52039283,0.64818248,0.49306486,0.17360353,1.27877973,5.52183472,4.6645123,2.48977627,1.45832146,-1.06462518,4.43666961,3.0762519,0.67363274,0.20864404,5.04897211,-0.11117208,3.20598047,-1.17572957,1.0624988,1.66777367,2.17677849,0.34846057,0.0662239,2.09144236,2.65024737,0.40635307,0.2768183
2023-03-03,0.57372397,0.5238578,-0.97307624,6.47563461,0.33507101,0.21133365,1.52039283,0.10311477,0.18427163,-0.03552141,1.27877973,6.1658084,4.66276697,2.48977627,1.43019012,-1.06462518,4.51048575,3.0762519,0.67363274,0.20864404,5.04897211,-0.11117208,3.18649567,-1.04901125,1.0624988,1.55586795,2.22610242,0.34846057,0.0662239,2.11560376,2.65024737,0.40635307,0.28676897
2023-03-04,0.57372397,0.5238578,-0.97307624,6.47563461,0.33507101,0.21133365,1.52039283,0.10311477,0.18427163,-0.03552141,1.27877973,6.1658084,4.66276697,2.48977627,1.43019012,-1.06462518,4.51048575,3.0762519,0.67363274,0.20864404,5.04897211,-0.11117208,3.18649567,-1.04901125,1.0624988,1.55586795,2.22610242,0.34846057,0.0662239,2.11560376,2.65024737,0.40635307,0.28676897
2023-03-05,0.57372397,0.5238578,-0.97307624,6.47563461,0.33507101,0.21133365,1.52039283,0.10311477,0.18427163,-0.03552141,1.27877973,6.1658084,4.66276697,2.48977627,1.43019012,-1.06462518,4.51048575,3.0762519,0.67363274,0.20864404,5.04897211,-0.11117208,3.18649567,-1.04901125,1.0624988,1.51432843,2.22610242,0.34846057,0.0662239,2.11560376,2.65024737,0.40635307,0.28676897
2023-03-06,0.62846992,0.4084948,-0.91696591,6.47563461,0.34107294,0.21580823,1.51892609,0.0931731,0.18413015,-0.04288395,1.00166778,6.56124796,4.66276697,2.23802142,0.99204078,-1.06462518,4.60688325,3.8006456,0.67363274,0.20864404,5.13628872,-0.11117208,3.28300608,-1.04901125,1.0624988,1.48488118,2.22610242,0.34846057,0.0662239,2.07157359,2.65024737,0.62002728,0.27079791
2023-03-07,0.62846992,0.4084948,-0.81505728,6.47563461,0.34107294,0.21580823,1.07173075,0.10895604,0.18413015,0.0584369,0.58387411,6.56124796,4.66276697,2.23802142,0.99204078,-1.06462518,4.60688325,3.79433974,0.67363274,0.20864404,5.13628872,-0.11117208,3.28300608,-1.04901125,-0.93634204,1.48488118,0.79099774,0.34846057,0.06458133,2.46815857,2.65024737,0.62002728,0.2736583
2023-03-08,0.64124813,0.97017529,-0.64393282,6.47563461,0.34107294,0.06313336,1.07173075,0.25803601,0.10014512,0.35072459,0.58387411,6.56124796,4.94767596,2.23802142,1.14869669,-0.84443722,4.60688325,3.79433974,0.67363274,0.20864404,5.13628872,-0.11117208,3.28300608,-1.04901125,-0.90334762,1.48488118,0.79099774,0.34846057,0.06458133,2.46815857,2.65024737,0.62002728,0.29484565
